country,iso2,iso3,iso_numeric,year,measure,unit,age_group,sex,risk_factor,best,lo,hi
Aruba,AW,ABW,533,2018,inc,num,45-54,m,all,2,2.0,3.0
Aruba,AW,ABW,533,2018,inc,num,5-14,f,all,0,0.0,0.0
Aruba,AW,ABW,533,2018,inc,num,5-14,m,all,0,0.0,0.0
Aruba,AW,ABW,533,2018,inc,num,55-64,f,all,1,1.0,1.0
Aruba,AW,ABW,533,2018,inc,num,55-64,m,all,2,2.0,3.0
Aruba,AW,ABW,533,2018,inc,num,65plus,f,all,0,0.0,0.0
Aruba,AW,ABW,533,2018,inc,num,65plus,m,all,0,0.0,0.0
Aruba,AW,ABW,533,2018,inc,num,all,a,all,6,5.0,7.0
Aruba,AW,ABW,533,2018,inc,num,all,f,all,1,1.0,1.0
Aruba,AW,ABW,533,2018,inc,num,all,m,all,5,4.0,5.0
Australia,AU,AUS,36,2018,inc,num,0-14,a,all,56,48.0,65.0
Australia,AU,AUS,36,2018,inc,num,0-14,f,all,34,27.0,42.0
Australia,AU,AUS,36,2018,inc,num,0-14,m,all,22,17.0,27.0
Australia,AU,AUS,36,2018,inc,num,0-4,f,all,22,11.0,33.0
Australia,AU,AUS,36,2018,inc,num,0-4,m,all,10,5.0,16.0
Australia,AU,AUS,36,2018,inc,num,15-24,f,all,130,66.0,200.0
Australia,AU,AUS,36,2018,inc,num,15-24,m,all,120,61.0,190.0
Australia,AU,AUS,36,2018,inc,num,15plus,a,all,1600,1300.0,1800.0
Australia,AU,AUS,36,2018,inc,num,15plus,a,alc,140,26.0,360.0
Australia,AU,AUS,36,2018,inc,num,15plus,a,dia,52,15.0,110.0
Australia,AU,AUS,36,2018,inc,num,15plus,a,smk,120,14.0,350.0
Australia,AU,AUS,36,2018,inc,num,15plus,f,alc,47,17.0,94.0
Australia,AU,AUS,36,2018,inc,num,15plus,f,dia,26,12.0,46.0
Australia,AU,AUS,36,2018,inc,num,15plus,f,smk,55,15.0,120.0
Australia,AU,AUS,36,2018,inc,num,15plus,f,all,770,600.0,940.0
Australia,AU,AUS,36,2018,inc,num,15plus,m,all,830,650.0,1000.0
Australia,AU,AUS,36,2018,inc,num,15plus,m,alc,97,36.0,190.0
Australia,AU,AUS,36,2018,inc,num,15plus,m,dia,26,11.0,45.0
Australia,AU,AUS,36,2018,inc,num,15plus,m,smk,67,18.0,150.0
Australia,AU,AUS,36,2018,inc,num,25-34,f,all,250,120.0,370.0
Australia,AU,AUS,36,2018,inc,num,25-34,m,all,190,96.0,290.0
Australia,AU,AUS,36,2018,inc,num,35-44,f,all,120,59.0,180.0
Australia,AU,AUS,36,2018,inc,num,35-44,m,all,150,75.0,230.0
Australia,AU,AUS,36,2018,inc,num,45-54,f,all,91,45.0,140.0
Australia,AU,AUS,36,2018,inc,num,45-54,m,all,82,41.0,120.0
Australia,AU,AUS,36,2018,inc,num,5-14,f,all,13,6.0,19.0
Australia,AU,AUS,36,2018,inc,num,5-14,m,all,12,6.0,17.0
Australia,AU,AUS,36,2018,inc,num,55-64,f,all,75,37.0,110.0
Australia,AU,AUS,36,2018,inc,num,55-64,m,all,110,53.0,160.0
Australia,AU,AUS,36,2018,inc,num,65plus,f,all,100,51.0,150.0
Australia,AU,AUS,36,2018,inc,num,65plus,m,all,170,86.0,260.0
Australia,AU,AUS,36,2018,inc,num,all,a,all,1700,1400.0,1900.0
Australia,AU,AUS,36,2018,inc,num,all,a,hiv,28,15.0,45.0
Australia,AU,AUS,36,2018,inc,num,all,a,und,86,73.0,100.0
Australia,AU,AUS,36,2018,inc,num,all,f,all,800,630.0,970.0
Australia,AU,AUS,36,2018,inc,num,all,m,all,850,670.0,1000.0
Austria,AT,AUT,40,2018,inc,num,0-14,a,all,24,20.0,27.0
Austria,AT,AUT,40,2018,inc,num,0-14,f,all,12,10.0,15.0
Austria,AT,AUT,40,2018,inc,num,0-14,m,all,11,9.0,14.0
Austria,AT,AUT,40,2018,inc,num,0-4,f,all,7,3.0,10.0
Austria,AT,AUT,40,2018,inc,num,0-4,m,all,8,4.0,12.0
Austria,AT,AUT,40,2018,inc,num,15-24,f,all,36,18.0,54.0
Austria,AT,AUT,40,2018,inc,num,15-24,m,all,85,43.0,130.0
Austria,AT,AUT,40,2018,inc,num,15plus,a,all,610,510.0,700.0
Austria,AT,AUT,40,2018,inc,num,15plus,a,alc,150,37.0,330.0
Austria,AT,AUT,40,2018,inc,num,15plus,a,dia,16,5.0,35.0
Austria,AT,AUT,40,2018,inc,num,15plus,a,smk,91,13.0,240.0
Austria,AT,AUT,40,2018,inc,num,15plus,f,alc,28,10.0,55.0
Austria,AT,AUT,40,2018,inc,num,15plus,f,dia,6,2.0,10.0
Austria,AT,AUT,40,2018,inc,num,15plus,f,smk,31,9.0,67.0
Austria,AT,AUT,40,2018,inc,num,15plus,f,all,210,170.0,260.0
Austria,AT,AUT,40,2018,inc,num,15plus,m,all,390,310.0,480.0
Austria,AT,AUT,40,2018,inc,num,15plus,m,alc,120,58.0,200.0
Austria,AT,AUT,40,2018,inc,num,15plus,m,dia,10,5.0,17.0
Austria,AT,AUT,40,2018,inc,num,15plus,m,smk,59,20.0,120.0
Austria,AT,AUT,40,2018,inc,num,25-34,f,all,57,29.0,86.0
Austria,AT,AUT,40,2018,inc,num,25-34,m,all,71,35.0,110.0
Austria,AT,AUT,40,2018,inc,num,35-44,f,all,33,16.0,49.0
Austria,AT,AUT,40,2018,inc,num,35-44,m,all,56,28.0,84.0
Austria,AT,AUT,40,2018,inc,num,45-54,f,all,20,10.0,30.0
Austria,AT,AUT,40,2018,inc,num,45-54,m,all,56,28.0,84.0
Austria,AT,AUT,40,2018,inc,num,5-14,f,all,6,3.0,8.0
Austria,AT,AUT,40,2018,inc,num,5-14,m,all,3,2.0,5.0
Austria,AT,AUT,40,2018,inc,num,55-64,f,all,17,8.0,25.0
Austria,AT,AUT,40,2018,inc,num,55-64,m,all,51,25.0,76.0
Austria,AT,AUT,40,2018,inc,num,65plus,f,all,51,25.0,76.0
Austria,AT,AUT,40,2018,inc,num,65plus,m,all,75,38.0,110.0
Austria,AT,AUT,40,2018,inc,num,all,a,all,630,540.0,730.0
Austria,AT,AUT,40,2018,inc,num,all,a,hiv,13,6.0,21.0
Austria,AT,AUT,40,2018,inc,num,all,a,und,32,27.0,38.0
Austria,AT,AUT,40,2018,inc,num,all,f,all,230,180.0,270.0
Austria,AT,AUT,40,2018,inc,num,all,m,all,410,320.0,490.0
Azerbaijan,AZ,AZE,31,2018,inc,num,0-14,a,all,480,350.0,610.0
Azerbaijan,AZ,AZE,31,2018,inc,num,0-14,f,all,230,150.0,320.0
Azerbaijan,AZ,AZE,31,2018,inc,num,0-14,m,all,250,160.0,340.0
Azerbaijan,AZ,AZE,31,2018,inc,num,0-4,f,all,89,15.0,160.0
Azerbaijan,AZ,AZE,31,2018,inc,num,0-4,m,all,110,18.0,200.0
Azerbaijan,AZ,AZE,31,2018,inc,num,15-24,f,all,530,88.0,970.0
Azerbaijan,AZ,AZE,31,2018,inc,num,15-24,m,all,970,160.0,1800.0
Azerbaijan,AZ,AZE,31,2018,inc,num,15plus,a,all,5800,4300.0,7400.0
Azerbaijan,AZ,AZE,31,2018,inc,num,15plus,a,alc,800,61.0,2500.0
Azerbaijan,AZ,AZE,31,2018,inc,num,15plus,a,dia,320,62.0,780.0
Azerbaijan,AZ,AZE,31,2018,inc,num,15plus,a,smk,730,13.0,2800.0
Azerbaijan,AZ,AZE,31,2018,inc,num,15plus,f,alc,92,26.0,200.0
Azerbaijan,AZ,AZE,31,2018,inc,num,15plus,f,dia,110,41.0,210.0
Azerbaijan,AZ,AZE,31,2018,inc,num,15plus,f,smk,3,0.0,8.0
Azerbaijan,AZ,AZE,31,2018,inc,num,15plus,f,all,2000,1300.0,2700.0
Azerbaijan,AZ,AZE,31,2018,inc,num,15plus,m,all,3800,2400.0,5200.0
Azerbaijan,AZ,AZE,31,2018,inc,num,15plus,m,alc,710,230.0,1500.0
Azerbaijan,AZ,AZE,31,2018,inc,num,15plus,m,dia,210,78.0,400.0
Azerbaijan,AZ,AZE,31,2018,inc,num,15plus,m,smk,730,180.0,1600.0
Azerbaijan,AZ,AZE,31,2018,inc,num,25-34,f,all,500,83.0,920.0
Azerbaijan,AZ,AZE,31,2018,inc,num,25-34,m,all,800,130.0,1500.0
Azerbaijan,AZ,AZE,31,2018,inc,num,35-44,f,all,270,45.0,500.0
Azerbaijan,AZ,AZE,31,2018,inc,num,35-44,m,all,610,100.0,1100.0
Azerbaijan,AZ,AZE,31,2018,inc,num,45-54,f,all,260,44.0,480.0
Azerbaijan,AZ,AZE,31,2018,inc,num,45-54,m,all,650,110.0,1200.0
Azerbaijan,AZ,AZE,31,2018,inc,num,5-14,f,all,140,24.0,260.0
Azerbaijan,AZ,AZE,31,2018,inc,num,5-14,m,all,140,23.0,260.0
Azerbaijan,AZ,AZE,31,2018,inc,num,55-64,f,all,250,41.0,450.0
Azerbaijan,AZ,AZE,31,2018,inc,num,55-64,m,all,520,87.0,960.0
Azerbaijan,AZ,AZE,31,2018,inc,num,65plus,f,all,180,31.0,340.0
Azerbaijan,AZ,AZE,31,2018,inc,num,65plus,m,all,270,44.0,490.0
Azerbaijan,AZ,AZE,31,2018,inc,num,all,a,all,6300,4700.0,7900.0
Azerbaijan,AZ,AZE,31,2018,inc,num,all,a,hiv,82,36.0,150.0
Azerbaijan,AZ,AZE,31,2018,inc,num,all,a,und,330,250.0,420.0
Azerbaijan,AZ,AZE,31,2018,inc,num,all,f,all,2200,1500.0,3000.0
Azerbaijan,AZ,AZE,31,2018,inc,num,all,m,all,4100,2700.0,5400.0
Bahamas,BS,BHS,44,2018,inc,num,0-14,a,all,6,5.0,7.0
Bahamas,BS,BHS,44,2018,inc,num,0-14,f,all,6,4.0,7.0
Bahamas,BS,BHS,44,2018,inc,num,0-14,m,all,0,0.0,0.0
Bahamas,BS,BHS,44,2018,inc,num,0-4,f,all,3,2.0,5.0
Bahamas,BS,BHS,44,2018,inc,num,0-4,m,all,0,0.0,0.0
Bahamas,BS,BHS,44,2018,inc,num,15-24,f,all,2,1.0,3.0
Bahamas,BS,BHS,44,2018,inc,num,15-24,m,all,1,1.0,2.0
Bahamas,BS,BHS,44,2018,inc,num,15plus,a,all,48,40.0,56.0
Bahamas,BS,BHS,44,2018,inc,num,15plus,a,alc,7,1.0,18.0
Bahamas,BS,BHS,44,2018,inc,num,15plus,a,dia,2,0.0,5.0
Bahamas,BS,BHS,44,2018,inc,num,15plus,a,smk,3,0.0,12.0
Bahamas,BS,BHS,44,2018,inc,num,15plus,f,alc,1,0.0,2.0
Bahamas,BS,BHS,44,2018,inc,num,15plus,f,dia,0,0.0,1.0
Bahamas,BS,BHS,44,2018,inc,num,15plus,f,all,18,14.0,23.0
Bahamas,BS,BHS,44,2018,inc,num,15plus,f,smk,0,0.0,0.0
Bahamas,BS,BHS,44,2018,inc,num,15plus,m,alc,5,2.0,10.0
Bahamas,BS,BHS,44,2018,inc,num,15plus,m,dia,1,0.0,2.0
Bahamas,BS,BHS,44,2018,inc,num,15plus,m,smk,3,0.0,6.0
Bahamas,BS,BHS,44,2018,inc,num,15plus,m,all,30,23.0,37.0
Bahamas,BS,BHS,44,2018,inc,num,25-34,f,all,6,3.0,8.0
Bahamas,BS,BHS,44,2018,inc,num,25-34,m,all,6,3.0,8.0
Bahamas,BS,BHS,44,2018,inc,num,35-44,f,all,2,1.0,3.0
Bahamas,BS,BHS,44,2018,inc,num,35-44,m,all,7,4.0,10.0
Bahamas,BS,BHS,44,2018,inc,num,45-54,f,all,6,3.0,8.0
Bahamas,BS,BHS,44,2018,inc,num,45-54,m,all,5,2.0,7.0
Bahamas,BS,BHS,44,2018,inc,num,5-14,f,all,2,1.0,3.0
Bahamas,BS,BHS,44,2018,inc,num,5-14,m,all,0,0.0,0.0
Bahamas,BS,BHS,44,2018,inc,num,55-64,f,all,1,1.0,2.0
Bahamas,BS,BHS,44,2018,inc,num,55-64,m,all,9,5.0,14.0
Bahamas,BS,BHS,44,2018,inc,num,65plus,f,all,1,1.0,2.0
Bahamas,BS,BHS,44,2018,inc,num,65plus,m,all,2,1.0,3.0
Bahamas,BS,BHS,44,2018,inc,num,all,a,all,54,46.0,62.0
Bahamas,BS,BHS,44,2018,inc,num,all,a,hiv,11,5.0,18.0
Bahamas,BS,BHS,44,2018,inc,num,all,f,all,24,19.0,29.0
Bahamas,BS,BHS,44,2018,inc,num,all,m,all,30,24.0,36.0
Bahrain,BH,BHR,48,2018,inc,num,0-14,a,all,0,0.0,0.0
Bahrain,BH,BHR,48,2018,inc,num,0-14,f,all,0,0.0,0.0
Bahrain,BH,BHR,48,2018,inc,num,0-14,m,all,0,0.0,0.0
Bahrain,BH,BHR,48,2018,inc,num,0-4,f,all,0,0.0,0.0
Bahrain,BH,BHR,48,2018,inc,num,0-4,m,all,0,0.0,0.0
Bahrain,BH,BHR,48,2018,inc,num,15-24,f,all,15,8.0,22.0
Bahrain,BH,BHR,48,2018,inc,num,15-24,m,all,8,4.0,12.0
Bahrain,BH,BHR,48,2018,inc,num,15plus,a,all,180,150.0,200.0
Bahrain,BH,BHR,48,2018,inc,num,15plus,a,alc,6,1.0,14.0
Bahrain,BH,BHR,48,2018,inc,num,15plus,a,dia,10,3.0,21.0
Bahrain,BH,BHR,48,2018,inc,num,15plus,a,smk,21,3.0,53.0
Bahrain,BH,BHR,48,2018,inc,num,15plus,f,alc,0,0.0,1.0
Bahrain,BH,BHR,48,2018,inc,num,15plus,f,dia,4,1.0,7.0
Bahrain,BH,BHR,48,2018,inc,num,15plus,f,smk,2,0.0,5.0
Bahrain,BH,BHR,48,2018,inc,num,15plus,f,all,70,56.0,85.0
Bahrain,BH,BHR,48,2018,inc,num,15plus,m,all,110,85.0,130.0
Bahrain,BH,BHR,48,2018,inc,num,15plus,m,alc,5,2.0,10.0
Bahrain,BH,BHR,48,2018,inc,num,15plus,m,dia,6,3.0,10.0
Bahrain,BH,BHR,48,2018,inc,num,15plus,m,smk,18,6.0,37.0
Bahrain,BH,BHR,48,2018,inc,num,25-34,f,all,24,13.0,35.0
Bahrain,BH,BHR,48,2018,inc,num,25-34,m,all,32,18.0,47.0
Bahrain,BH,BHR,48,2018,inc,num,35-44,f,all,10,6.0,15.0
Bahrain,BH,BHR,48,2018,inc,num,35-44,m,all,22,12.0,32.0
Bahrain,BH,BHR,48,2018,inc,num,45-54,f,all,13,7.0,18.0
Bahrain,BH,BHR,48,2018,inc,num,45-54,m,all,23,13.0,33.0
Bahrain,BH,BHR,48,2018,inc,num,5-14,f,all,0,0.0,0.0
Bahrain,BH,BHR,48,2018,inc,num,5-14,m,all,0,0.0,0.0
Bahrain,BH,BHR,48,2018,inc,num,55-64,f,all,7,4.0,10.0
Bahrain,BH,BHR,48,2018,inc,num,55-64,m,all,13,7.0,18.0
Bahrain,BH,BHR,48,2018,inc,num,65plus,f,all,1,1.0,2.0
Bahrain,BH,BHR,48,2018,inc,num,65plus,m,all,9,5.0,13.0
Bahrain,BH,BHR,48,2018,inc,num,all,a,all,180,150.0,200.0
Bahrain,BH,BHR,48,2018,inc,num,all,a,hiv,0,0.0,1.0
Bahrain,BH,BHR,48,2018,inc,num,all,f,all,70,56.0,85.0
Bahrain,BH,BHR,48,2018,inc,num,all,m,all,110,85.0,130.0
Bangladesh,BD,BGD,50,2018,inc,num,0-14,a,all,32000,22000.0,42000.0
Bangladesh,BD,BGD,50,2018,inc,num,0-14,f,all,15000,8500.0,22000.0
Bangladesh,BD,BGD,50,2018,inc,num,0-14,m,all,16000,9000.0,24000.0
Bangladesh,BD,BGD,50,2018,inc,num,0-4,f,all,5800,0.0,12000.0
Bangladesh,BD,BGD,50,2018,inc,num,0-4,m,all,6900,0.0,14000.0
Bangladesh,BD,BGD,50,2018,inc,num,15-24,f,all,22000,0.0,46000.0
Bangladesh,BD,BGD,50,2018,inc,num,15-24,m,all,19000,0.0,40000.0
Bangladesh,BD,BGD,50,2018,inc,num,15plus,a,all,325000,221000.0,429000.0
Bangladesh,BD,BGD,50,2018,inc,num,15plus,a,alc,6900,220.0,25000.0
Bangladesh,BD,BGD,50,2018,inc,num,15plus,a,dia,16000,2400.0,42000.0
Bangladesh,BD,BGD,50,2018,inc,num,15plus,a,smk,38000,430.0,154000.0
Bangladesh,BD,BGD,50,2018,inc,num,15plus,f,alc,950,210.0,2300.0
Bangladesh,BD,BGD,50,2018,inc,num,15plus,f,dia,6700,2100.0,14000.0
Bangladesh,BD,BGD,50,2018,inc,num,15plus,f,all,138000,76000.0,199000.0
Bangladesh,BD,BGD,50,2018,inc,num,15plus,f,smk,780,120.0,2100.0
Bangladesh,BD,BGD,50,2018,inc,num,15plus,m,alc,5900,1300.0,14000.0
Bangladesh,BD,BGD,50,2018,inc,num,15plus,m,dia,9200,2800.0,19000.0
Bangladesh,BD,BGD,50,2018,inc,num,15plus,m,smk,37000,7600.0,89000.0
Bangladesh,BD,BGD,50,2018,inc,num,15plus,m,all,187000,103000.0,271000.0
Bangladesh,BD,BGD,50,2018,inc,num,25-34,f,all,26000,0.0,54000.0
Bangladesh,BD,BGD,50,2018,inc,num,25-34,m,all,27000,0.0,55000.0
Bangladesh,BD,BGD,50,2018,inc,num,35-44,f,all,26000,0.0,53000.0
Bangladesh,BD,BGD,50,2018,inc,num,35-44,m,all,27000,0.0,55000.0
Bangladesh,BD,BGD,50,2018,inc,num,45-54,f,all,27000,0.0,57000.0
Bangladesh,BD,BGD,50,2018,inc,num,45-54,m,all,34000,0.0,70000.0
Bangladesh,BD,BGD,50,2018,inc,num,5-14,f,all,9700,0.0,20000.0
Bangladesh,BD,BGD,50,2018,inc,num,5-14,m,all,9500,0.0,20000.0
Bangladesh,BD,BGD,50,2018,inc,num,55-64,f,all,21000,0.0,44000.0
Bangladesh,BD,BGD,50,2018,inc,num,55-64,m,all,38000,0.0,79000.0
Bangladesh,BD,BGD,50,2018,inc,num,65plus,f,all,15000,0.0,30000.0
Bangladesh,BD,BGD,50,2018,inc,num,65plus,m,all,42000,0.0,87000.0
Bangladesh,BD,BGD,50,2018,inc,num,all,a,all,357000,252000.0,462000.0
Bangladesh,BD,BGD,50,2018,inc,num,all,a,hiv,720,280.0,1400.0
Bangladesh,BD,BGD,50,2018,inc,num,all,a,und,89000,65000.0,118000.0
Bangladesh,BD,BGD,50,2018,inc,num,all,f,all,153000,90000.0,216000.0
Bangladesh,BD,BGD,50,2018,inc,num,all,m,all,204000,120000.0,288000.0
Barbados,BB,BRB,52,2018,inc,num,0-14,a,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,0-14,f,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,0-14,m,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,0-4,f,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,0-4,m,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,15-24,f,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,15-24,m,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,15plus,a,all,1,1.0,1.0
Barbados,BB,BRB,52,2018,inc,num,15plus,a,alc,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,15plus,a,dia,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,15plus,a,smk,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,15plus,f,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,15plus,m,all,1,1.0,1.0
Barbados,BB,BRB,52,2018,inc,num,15plus,m,alc,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,15plus,m,dia,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,15plus,m,smk,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,25-34,f,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,25-34,m,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,35-44,f,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,35-44,m,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,45-54,f,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,45-54,m,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,5-14,f,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,5-14,m,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,55-64,f,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,55-64,m,all,1,1.0,1.0
Barbados,BB,BRB,52,2018,inc,num,65plus,f,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,65plus,m,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,all,a,all,1,1.0,1.0
Barbados,BB,BRB,52,2018,inc,num,all,a,hiv,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,all,a,und,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,all,f,all,0,0.0,0.0
Barbados,BB,BRB,52,2018,inc,num,all,m,all,1,1.0,1.0
Belarus,BY,BLR,112,2018,inc,num,0-14,a,all,77,57.0,97.0
Belarus,BY,BLR,112,2018,inc,num,0-14,f,all,37,24.0,49.0
Belarus,BY,BLR,112,2018,inc,num,0-14,m,all,40,27.0,54.0
Belarus,BY,BLR,112,2018,inc,num,0-4,f,all,19,5.0,32.0
Belarus,BY,BLR,112,2018,inc,num,0-4,m,all,22,6.0,39.0
Belarus,BY,BLR,112,2018,inc,num,15-24,f,all,61,15.0,110.0
Belarus,BY,BLR,112,2018,inc,num,15-24,m,all,72,18.0,130.0
Belarus,BY,BLR,112,2018,inc,num,15plus,a,all,2900,2100.0,3600.0
Belarus,BY,BLR,112,2018,inc,num,15plus,a,alc,980,170.0,2500.0
Belarus,BY,BLR,112,2018,inc,num,15plus,a,dia,110,22.0,270.0
Belarus,BY,BLR,112,2018,inc,num,15plus,a,smk,460,19.0,1600.0
Belarus,BY,BLR,112,2018,inc,num,15plus,f,alc,110,40.0,200.0
Belarus,BY,BLR,112,2018,inc,num,15plus,f,dia,32,15.0,57.0
Belarus,BY,BLR,112,2018,inc,num,15plus,f,smk,47,13.0,100.0
Belarus,BY,BLR,112,2018,inc,num,15plus,f,all,840,560.0,1100.0
Belarus,BY,BLR,112,2018,inc,num,15plus,m,all,2000,1400.0,2700.0
Belarus,BY,BLR,112,2018,inc,num,15plus,m,alc,880,410.0,1500.0
Belarus,BY,BLR,112,2018,inc,num,15plus,m,dia,78,32.0,140.0
Belarus,BY,BLR,112,2018,inc,num,15plus,m,smk,410,120.0,870.0
Belarus,BY,BLR,112,2018,inc,num,25-34,f,all,170,43.0,300.0
Belarus,BY,BLR,112,2018,inc,num,25-34,m,all,310,77.0,540.0
Belarus,BY,BLR,112,2018,inc,num,35-44,f,all,160,41.0,290.0
Belarus,BY,BLR,112,2018,inc,num,35-44,m,all,500,130.0,870.0
Belarus,BY,BLR,112,2018,inc,num,45-54,f,all,140,35.0,240.0
Belarus,BY,BLR,112,2018,inc,num,45-54,m,all,500,120.0,870.0
Belarus,BY,BLR,112,2018,inc,num,5-14,f,all,18,5.0,32.0
Belarus,BY,BLR,112,2018,inc,num,5-14,m,all,18,5.0,31.0
Belarus,BY,BLR,112,2018,inc,num,55-64,f,all,100,26.0,180.0
Belarus,BY,BLR,112,2018,inc,num,55-64,m,all,440,110.0,770.0
Belarus,BY,BLR,112,2018,inc,num,65plus,f,all,200,51.0,350.0
Belarus,BY,BLR,112,2018,inc,num,65plus,m,all,220,56.0,390.0
Belarus,BY,BLR,112,2018,inc,num,all,a,all,2900,2200.0,3700.0
Belarus,BY,BLR,112,2018,inc,num,all,a,hiv,220,120.0,360.0
Belarus,BY,BLR,112,2018,inc,num,all,a,und,150,120.0,190.0
Belarus,BY,BLR,112,2018,inc,num,all,f,all,880,590.0,1200.0
Belarus,BY,BLR,112,2018,inc,num,all,m,all,2100,1400.0,2800.0
Belgium,BE,BEL,56,2018,inc,num,0-14,a,all,77,64.0,89.0
Belgium,BE,BEL,56,2018,inc,num,0-14,f,all,29,23.0,36.0
Belgium,BE,BEL,56,2018,inc,num,0-14,m,all,47,37.0,58.0
Belgium,BE,BEL,56,2018,inc,num,0-4,f,all,12,6.0,19.0
Belgium,BE,BEL,56,2018,inc,num,0-4,m,all,24,12.0,36.0
Belgium,BE,BEL,56,2018,inc,num,15-24,f,all,63,31.0,96.0
Belgium,BE,BEL,56,2018,inc,num,15-24,m,all,120,59.0,180.0
Belgium,BE,BEL,56,2018,inc,num,15plus,a,all,960,800.0,1100.0
Belgium,BE,BEL,56,2018,inc,num,15plus,a,alc,160,26.0,420.0
Belgium,BE,BEL,56,2018,inc,num,15plus,a,dia,26,6.0,58.0
Belgium,BE,BEL,56,2018,inc,num,15plus,a,smk,130,14.0,380.0
Belgium,BE,BEL,56,2018,inc,num,15plus,f,alc,30,11.0,59.0
Belgium,BE,BEL,56,2018,inc,num,15plus,f,dia,9,4.0,16.0
Belgium,BE,BEL,56,2018,inc,num,15plus,f,all,330,260.0,400.0
Belgium,BE,BEL,56,2018,inc,num,15plus,f,smk,41,12.0,88.0
Belgium,BE,BEL,56,2018,inc,num,15plus,m,alc,130,52.0,240.0
Belgium,BE,BEL,56,2018,inc,num,15plus,m,dia,16,7.0,30.0
Belgium,BE,BEL,56,2018,inc,num,15plus,m,smk,90,26.0,190.0
Belgium,BE,BEL,56,2018,inc,num,15plus,m,all,630,490.0,760.0
Belgium,BE,BEL,56,2018,inc,num,25-34,f,all,83,41.0,130.0
Belgium,BE,BEL,56,2018,inc,num,25-34,m,all,150,71.0,220.0
Belgium,BE,BEL,56,2018,inc,num,35-44,f,all,56,27.0,85.0
Belgium,BE,BEL,56,2018,inc,num,35-44,m,all,120,60.0,190.0
Belgium,BE,BEL,56,2018,inc,num,45-54,f,all,51,25.0,77.0
Belgium,BE,BEL,56,2018,inc,num,45-54,m,all,82,40.0,120.0
Belgium,BE,BEL,56,2018,inc,num,5-14,f,all,17,8.0,26.0
Belgium,BE,BEL,56,2018,inc,num,5-14,m,all,24,12.0,36.0
Belgium,BE,BEL,56,2018,inc,num,55-64,f,all,37,18.0,56.0
Belgium,BE,BEL,56,2018,inc,num,55-64,m,all,74,36.0,110.0
Belgium,BE,BEL,56,2018,inc,num,65plus,f,all,38,19.0,58.0
Belgium,BE,BEL,56,2018,inc,num,65plus,m,all,80,39.0,120.0
Belgium,BE,BEL,56,2018,inc,num,all,a,all,1000,880.0,1200.0
Belgium,BE,BEL,56,2018,inc,num,all,a,hiv,38,11.0,79.0
Belgium,BE,BEL,56,2018,inc,num,all,a,und,53,45.0,62.0
Belgium,BE,BEL,56,2018,inc,num,all,f,all,360,290.0,430.0
Belgium,BE,BEL,56,2018,inc,num,all,m,all,670,540.0,810.0
Belize,BZ,BLZ,84,2018,inc,num,0-14,a,all,0,0.0,0.0
Belize,BZ,BLZ,84,2018,inc,num,0-14,f,all,0,0.0,0.0
Belize,BZ,BLZ,84,2018,inc,num,0-14,m,all,0,0.0,0.0
Belize,BZ,BLZ,84,2018,inc,num,0-4,f,all,0,0.0,0.0
Belize,BZ,BLZ,84,2018,inc,num,0-4,m,all,0,0.0,0.0
Belize,BZ,BLZ,84,2018,inc,num,15-24,f,all,7,4.0,10.0
Belize,BZ,BLZ,84,2018,inc,num,15-24,m,all,5,2.0,7.0
Belize,BZ,BLZ,84,2018,inc,num,15plus,a,all,110,97.0,130.0
Belize,BZ,BLZ,84,2018,inc,num,15plus,a,alc,17,1.0,51.0
Belize,BZ,BLZ,84,2018,inc,num,15plus,a,dia,5,1.0,12.0
